Cluster ID,,title,org,id
62,109,Ein Web Annotation Protocol Server zur Untersuchung vormoderner Wissensbestände 2019,"Karlsruher Institut für Technologie, Deutschland",../dhd_2019/TEI/TONNE_Danah_Ein_Web_Annotation_Protocol_Server_zur_Untersuch.xml__6
62,110,Ein Web Annotation Protocol Server zur Untersuchung vormoderner Wissensbestände 2019,"Karlsruher Institut für Technologie, Deutschland",../dhd_2019/TEI/TONNE_Danah_Ein_Web_Annotation_Protocol_Server_zur_Untersuch.xml__7
62,111,Ein Web Annotation Protocol Server zur Untersuchung vormoderner Wissensbestände 2019,"Karlsruher Institut für Technologie, Deutschland",../dhd_2019/TEI/TONNE_Danah_Ein_Web_Annotation_Protocol_Server_zur_Untersuch.xml__8
62,112,Ein Web Annotation Protocol Server zur Untersuchung vormoderner Wissensbestände 2019,"Karlsruher Institut für Technologie, Deutschland",../dhd_2019/TEI/TONNE_Danah_Ein_Web_Annotation_Protocol_Server_zur_Untersuch.xml__9
45,113,Das Latin Text Archive (LTA) – Digitale Historische Semantik von der Projektentwicklung an der Universität zur Institutionalisierung an der Akademie 2019,"Goethe Universität Frankfurt am Main, Deutschland",../dhd_2019/TEI/GEELHAAR_Tim_Das_Latin_Text_Archive__LTA____Digitale_Histori.xml__0
63,114,Visualisierung zwischen Pluralismus und Fragmentierung: Zur Integration von multiplen Perspektiven auf kulturelle Sammlungen 2019,"Donau Universität Krems, Österreich",../dhd_2019/TEI/MAYR_Eva_Visualisierung_zwischen_Pluralismus_und_Fragmentier.xml__0
63,115,Visualisierung zwischen Pluralismus und Fragmentierung: Zur Integration von multiplen Perspektiven auf kulturelle Sammlungen 2019,"Donau Universität Krems, Österreich",../dhd_2019/TEI/MAYR_Eva_Visualisierung_zwischen_Pluralismus_und_Fragmentier.xml__1
63,116,Visualisierung zwischen Pluralismus und Fragmentierung: Zur Integration von multiplen Perspektiven auf kulturelle Sammlungen 2019,"Donau Universität Krems, Österreich",../dhd_2019/TEI/MAYR_Eva_Visualisierung_zwischen_Pluralismus_und_Fragmentier.xml__2
114,117,Annotation gesprochener Daten mit WebAnno-MM 2019,"Hamburger Zentrum für Sprachkorpora, Universität Hamburg, Deutschland",../dhd_2019/TEI/HEDELAND_Hanna_Annotation_gesprochener_Daten_mit_WebAnno_MM.xml__0
115,118,Annotation gesprochener Daten mit WebAnno-MM 2019,"Language Technology Group, Universität Hamburg, Deutschland",../dhd_2019/TEI/HEDELAND_Hanna_Annotation_gesprochener_Daten_mit_WebAnno_MM.xml__1
116,119,Annotation gesprochener Daten mit WebAnno-MM 2019,"Hamburger Zentrum für Sprachkorpora, Universität Hamburg, Deutschland",../dhd_2019/TEI/HEDELAND_Hanna_Annotation_gesprochener_Daten_mit_WebAnno_MM.xml__2
117,120,Annotation gesprochener Daten mit WebAnno-MM 2019,"Hamburger Zentrum für Sprachkorpora, Universität Hamburg, Deutschland",../dhd_2019/TEI/HEDELAND_Hanna_Annotation_gesprochener_Daten_mit_WebAnno_MM.xml__3
118,121,Annotation gesprochener Daten mit WebAnno-MM 2019,"Language Technology Group, Universität Hamburg, Deutschland",../dhd_2019/TEI/HEDELAND_Hanna_Annotation_gesprochener_Daten_mit_WebAnno_MM.xml__4
6,122,Automatisierungspotenziale in der qualitativen Diskursanalyse. Das Prinzip des „Filterns“ 2019,"Universität Hamburg, Deutschland",../dhd_2019/TEI/KOCH_Gertraud_Automatisierungspotenziale_in_der_qualitativen.xml__0
6,123,Automatisierungspotenziale in der qualitativen Diskursanalyse. Das Prinzip des „Filterns“ 2019,"Universität Hamburg, Deutschland",../dhd_2019/TEI/KOCH_Gertraud_Automatisierungspotenziale_in_der_qualitativen.xml__1
3,124,Mit neuen Suchstrategien vom isolierten Text zu 'illuminierten Urkunden' 2019,"Universität Graz, Österreich",../dhd_2019/TEI/B_RGERMEISTER_Martina_Mit_neuen_Suchstrategien_vom_isolierte.xml__0
119,125,Mit neuen Suchstrategien vom isolierten Text zu 'illuminierten Urkunden' 2019,"ÖAW, Wien",../dhd_2019/TEI/B_RGERMEISTER_Martina_Mit_neuen_Suchstrategien_vom_isolierte.xml__1
120,126,Mit neuen Suchstrategien vom isolierten Text zu 'illuminierten Urkunden' 2019,"ÖAW, Wien",../dhd_2019/TEI/B_RGERMEISTER_Martina_Mit_neuen_Suchstrategien_vom_isolierte.xml__2
44,127,"Rooting through Direction – New and Old Approaches 
                     2019","Goethe Universität Frankfurt, Deutschland",../dhd_2019/TEI/HOENEN_Armin_Rooting_through_Direction___New_and_Old_Approac.xml__0
8,128,"Makroanalytische Untersuchung von Heftromanen 
                     2019","Universität Würzburg, Deutschland",../dhd_2019/TEI/KONLE_Leonard_Makroanalytische_Untersuchung_von_Heftromanen.xml__0
8,129,"Makroanalytische Untersuchung von Heftromanen 
                     2019","Universität Würzburg, Deutschland",../dhd_2019/TEI/KONLE_Leonard_Makroanalytische_Untersuchung_von_Heftromanen.xml__1
121,130,"Makroanalytische Untersuchung von Heftromanen 
                     2019","Deutsche Nationalbibliothek, Frankfurt a.M.",../dhd_2019/TEI/KONLE_Leonard_Makroanalytische_Untersuchung_von_Heftromanen.xml__2
12,131,Usability-Testing für Softwarewerkzeuge in den Digital Humanities am Beispiel von Bildrepositorien 2019,"Technische Universität Dresden, Deutschland",../dhd_2019/TEI/DEWITZ_Leyla_Usability_Testing_f_r_Softwarewerkzeuge_in_den_.xml__0
12,132,Usability-Testing für Softwarewerkzeuge in den Digital Humanities am Beispiel von Bildrepositorien 2019,"Technische Universität Dresden, Deutschland",../dhd_2019/TEI/DEWITZ_Leyla_Usability_Testing_f_r_Softwarewerkzeuge_in_den_.xml__1
8,133,Usability-Testing für Softwarewerkzeuge in den Digital Humanities am Beispiel von Bildrepositorien 2019,"Universität Würzburg, Deutschland",../dhd_2019/TEI/DEWITZ_Leyla_Usability_Testing_f_r_Softwarewerkzeuge_in_den_.xml__2
122,134,Vom Stellenkommentar zum Netzwerk und zurück: grosse Quellenkorpora und tief erschlossene Strukturdaten auf hallerNet 2019,"Universität Bern, Schweiz",../dhd_2019/TEI/FORNEY_Christian_Vom_Stellenkommentar_zum_Netzwerk_und_zur_c.xml__0
123,135,Vom Stellenkommentar zum Netzwerk und zurück: grosse Quellenkorpora und tief erschlossene Strukturdaten auf hallerNet 2019,"Universität Bern, Schweiz",../dhd_2019/TEI/FORNEY_Christian_Vom_Stellenkommentar_zum_Netzwerk_und_zur_c.xml__1
51,136,Vom Stellenkommentar zum Netzwerk und zurück: grosse Quellenkorpora und tief erschlossene Strukturdaten auf hallerNet 2019,Cologne Center for eHumanities,../dhd_2019/TEI/FORNEY_Christian_Vom_Stellenkommentar_zum_Netzwerk_und_zur_c.xml__2
124,137,Vom Stellenkommentar zum Netzwerk und zurück: grosse Quellenkorpora und tief erschlossene Strukturdaten auf hallerNet 2019,"Universität Bern, Schweiz",../dhd_2019/TEI/FORNEY_Christian_Vom_Stellenkommentar_zum_Netzwerk_und_zur_c.xml__3
13,138,Grundzüge einer visuellen Stilometrie 2019,"Universität Potsdam, Deutschland",../dhd_2019/TEI/LAUBROCK_Jochen_Grundz_ge_einer_visuellen_Stilometrie.xml__0
13,139,Grundzüge einer visuellen Stilometrie 2019,"Universität Potsdam, Deutschland",../dhd_2019/TEI/LAUBROCK_Jochen_Grundz_ge_einer_visuellen_Stilometrie.xml__1
11,140,Von Wirtschaftsweisen und Topic Models: 50 Jahre ökonomische Expertise aus einer Text Mining Perspektive 2019,"Universität Regensburg, Deutschland",../dhd_2019/TEI/WEHRHEIM_Lino_Von_Wirtschaftsweisen_und_Topic_Models__50_Jah.xml__0
125,141,"Multimediale Modelle multimodaler Kommunikation 
                     Motion-Capturing in der computergestützten Gestenforschung 2019","RWTH Aachen, Deutschland",../dhd_2019/TEI/SCH_LLER_Daniel_Multimediale_Modelle_multimodaler_Kommunikat.xml__0
126,142,"Multimediale Modelle multimodaler Kommunikation 
                     Motion-Capturing in der computergestützten Gestenforschung 2019","RWTH Aachen, Deutschland",../dhd_2019/TEI/SCH_LLER_Daniel_Multimediale_Modelle_multimodaler_Kommunikat.xml__1
2,143,UPB-Annotate: Ein maßgeschneidertes Toolkit für historische Texte 2019,"Universität Paderborn, Deutschland",../dhd_2019/TEI/SEEMANN_Nina_UPB_Annotate__Ein_ma_geschneidertes_Toolkit_f_r.xml__0
2,144,UPB-Annotate: Ein maßgeschneidertes Toolkit für historische Texte 2019,"Universität Paderborn, Deutschland",../dhd_2019/TEI/SEEMANN_Nina_UPB_Annotate__Ein_ma_geschneidertes_Toolkit_f_r.xml__1
62,145,Wie sich die Bilder gleichen. Bildähnlichkeitssuche in Drucken des 16. Jahrhunderts 2019,"Karlsruher Institut für Technologie, Deutschland",../dhd_2019/TEI/G_TZELMANN_Germaine_Wie_sich_die_Bilder_gleichen__Bild_hnlic.xml__0
50,146,Barcamp: Digitales Publizieren zwischen Experiment und Etablierung 2019,"Forschungsverbund Marbach Weimar Wolfenbüttel, Deutschland",../dhd_2019/TEI/STEYER_Timo_Barcamp__Digitales_Publizieren_zwischen_Experime.xml__0
48,147,Barcamp: Digitales Publizieren zwischen Experiment und Etablierung 2019,Herzog August Bibliothek Wolfenbüttel,../dhd_2019/TEI/STEYER_Timo_Barcamp__Digitales_Publizieren_zwischen_Experime.xml__1
40,148,Barcamp: Digitales Publizieren zwischen Experiment und Etablierung 2019,Max Weber Stiftung,../dhd_2019/TEI/STEYER_Timo_Barcamp__Digitales_Publizieren_zwischen_Experime.xml__2
1,149,Barcamp: Digitales Publizieren zwischen Experiment und Etablierung 2019,Universität Wien,../dhd_2019/TEI/STEYER_Timo_Barcamp__Digitales_Publizieren_zwischen_Experime.xml__3
3,150,Barcamp: Digitales Publizieren zwischen Experiment und Etablierung 2019,Universität Graz,../dhd_2019/TEI/STEYER_Timo_Barcamp__Digitales_Publizieren_zwischen_Experime.xml__4
127,151,Automatic Text and Feature Recognition: Mit READ Werkzeugen Texte erkennen und Dokumente analysieren 2019,"Staatsarchiv des Kantons Zürich, Schweiz",../dhd_2019/TEI/HODEL_Tobias_Automatic_Text_and_Feature_Recognition__Mit_REA.xml__0
128,152,Automatic Text and Feature Recognition: Mit READ Werkzeugen Texte erkennen und Dokumente analysieren 2019,"Computer Vision Lab, TU Wien",../dhd_2019/TEI/HODEL_Tobias_Automatic_Text_and_Feature_Recognition__Mit_REA.xml__1
129,153,Automatic Text and Feature Recognition: Mit READ Werkzeugen Texte erkennen und Dokumente analysieren 2019,"Digital Humanities Lab, EPF Lausanne",../dhd_2019/TEI/HODEL_Tobias_Automatic_Text_and_Feature_Recognition__Mit_REA.xml__2
130,154,Automatic Text and Feature Recognition: Mit READ Werkzeugen Texte erkennen und Dokumente analysieren 2019,"Citlab, Universität Rostock",../dhd_2019/TEI/HODEL_Tobias_Automatic_Text_and_Feature_Recognition__Mit_REA.xml__3
0,155,"Multimodale Sentimentanalyse politischer Tweets 
                     2019","GCDH, Universität Göttingen, Deutschland",../dhd_2019/TEI/SPORLEDER_Caroline_Multimodale_Sentimentanalyse_politischer_.xml__0
0,156,"Multimodale Sentimentanalyse politischer Tweets 
                     2019","GCDH, Universität Göttingen, Deutschland",../dhd_2019/TEI/SPORLEDER_Caroline_Multimodale_Sentimentanalyse_politischer_.xml__1
10,157,Metadaten im Zeitalter von Google Dataset Search 2019,"Data Center for the Humanities, Universität zu Köln",../dhd_2019/TEI/BLUMTRITT_Jonathan_Metadaten_im_Zeitalter_von_Google_Dataset.xml__0
131,158,Metadaten im Zeitalter von Google Dataset Search 2019,"Institut für Linguistik, Universität zu Köln",../dhd_2019/TEI/BLUMTRITT_Jonathan_Metadaten_im_Zeitalter_von_Google_Dataset.xml__1
132,159,Herausforderungen des Digital Storytelling am Beispiel des VRlabs des Deutschen Museums 2019,"Deutsches Museum, Deutschland",../dhd_2019/TEI/HOHMANN_Georg_Herausforderungen_des_Digital_Storytelling_am_.xml__0
133,160,Herausforderungen des Digital Storytelling am Beispiel des VRlabs des Deutschen Museums 2019,"Deutsches Museum, Deutschland",../dhd_2019/TEI/HOHMANN_Georg_Herausforderungen_des_Digital_Storytelling_am_.xml__1
134,161,Herausforderungen des Digital Storytelling am Beispiel des VRlabs des Deutschen Museums 2019,"Deutsches Museum, Deutschland",../dhd_2019/TEI/HOHMANN_Georg_Herausforderungen_des_Digital_Storytelling_am_.xml__2
135,162,"Besucherexperimente im Science Center: Welche Einsichten in die Herstellung von Wissen in Interaktion werden erst durch die Zusammenschau von Audio-, Video- und Eye-Tracking-Daten möglich? 2019","Universität Zürich, Schweiz",../dhd_2019/TEI/KESSELHEIM_Wolfgang_Besucherexperimente_im_Science_Center__W.xml__0
136,163,"Besucherexperimente im Science Center: Welche Einsichten in die Herstellung von Wissen in Interaktion werden erst durch die Zusammenschau von Audio-, Video- und Eye-Tracking-Daten möglich? 2019","Universität Zürich, Schweiz",../dhd_2019/TEI/KESSELHEIM_Wolfgang_Besucherexperimente_im_Science_Center__W.xml__1
6,164,Prototypen als Proto-Theorie? – Plädoyer einer digitalen Theoriebildung 2019,"Universität Hamburg, Deutschland",../dhd_2019/TEI/KLEYMANN_Rabea_Prototypen_als_Proto_Theorie____Pl_doyer_eine.xml__0
137,165,Eine Infrastruktur zur Erforschung multimodaler Kommunikation 2019,"Universität Osnabrück, Deutschland",../dhd_2019/TEI/UHRIG_Peter_Eine_Infrastruktur_zur_Erforschung_multimodaler_.xml__0
11,166,Augmentierte Notizbücher und Natürliche Interaktion – Unterstützung der Kulturtechnik Handschrift in einer digitalen Forschungswelt 2019,"Universität Regensburg, Deutschland",../dhd_2019/TEI/SCHWAPPACH_Florin_Augmentierte_Notizb_cher_und_Nat_rliche_In.xml__0
9,167,Augmentierte Notizbücher und Natürliche Interaktion – Unterstützung der Kulturtechnik Handschrift in einer digitalen Forschungswelt 2019,"Universität Leipzig, Deutschland",../dhd_2019/TEI/SCHWAPPACH_Florin_Augmentierte_Notizb_cher_und_Nat_rliche_In.xml__1
65,168,"DH is the Study of dead Dudes 
                     2019","Martin-Luther-Universität Halle-Wittenberg, Deutschland",../dhd_2019/TEI/HALL_Mark_DH_is_the_Study_of_dead_Dudes.xml__0
60,169,"Modellprojekt ""eHumanities - interdisziplinär"": Forschungsdatenmanagement im Rahmen des ""Digitalen Campus Bayern"" 2019","Ludwig-Maximilians-Universität München, Deutschland",../dhd_2019/TEI/SCHULZ_Julian_Modellprojekt__eHumanities___interdisziplin_r_.xml__0
8,170,"Gattungserkennung über 500 Jahre 
                     2019","Universität Würzburg, Deutschland",../dhd_2019/TEI/CALVO_TELLO_Jos__Gattungserkennung__ber_500_Jahre.xml__0
47,171,"Distant Letters: Methoden und Praktiken zur quantitativen Analyse digitaler Briefeditionen 
                     2019","Berlin-Brandenburgische Akademie der Wissenschaften, Deutschland",../dhd_2019/TEI/NEUBER_Frederike_Distant_Letters__Methoden_und_Praktiken_zur.xml__0
47,172,"Distant Letters: Methoden und Praktiken zur quantitativen Analyse digitaler Briefeditionen 
                     2019","Berlin-Brandenburgische Akademie der Wissenschaften, Deutschland",../dhd_2019/TEI/NEUBER_Frederike_Distant_Letters__Methoden_und_Praktiken_zur.xml__1
8,173,"Distant Letters: Methoden und Praktiken zur quantitativen Analyse digitaler Briefeditionen 
                     2019","Universität Würzburg, Deutschland",../dhd_2019/TEI/NEUBER_Frederike_Distant_Letters__Methoden_und_Praktiken_zur.xml__2
14,174,"Distant Letters: Methoden und Praktiken zur quantitativen Analyse digitaler Briefeditionen 
                     2019","Universität Stuttgart, Deutschland",../dhd_2019/TEI/NEUBER_Frederike_Distant_Letters__Methoden_und_Praktiken_zur.xml__3
47,175,"Distant Letters: Methoden und Praktiken zur quantitativen Analyse digitaler Briefeditionen 
                     2019","Berlin-Brandenburgische Akademie der Wissenschaften, Deutschland",../dhd_2019/TEI/NEUBER_Frederike_Distant_Letters__Methoden_und_Praktiken_zur.xml__4
66,176,Ein Editionsportal (nicht nur) für Thüringen 2019,"Friedrich-Schiller-Universität Jena, Deutschland",../dhd_2019/TEI/PRELL_Martin_Ein_Editionsportal__nicht_nur__f_r_Th_ringen.xml__0
60,177,"Museum Analytics: Ein Online-Tool zur vergleichenden Analyse musealer Datenbestände 
                     2019","Ludwig-Maximilians-Universität München, Deutschland",../dhd_2019/TEI/KOHLE_Hubertus_Museum_Analytics__Ein_Online_Tool_zur_verglei.xml__0
60,178,"Museum Analytics: Ein Online-Tool zur vergleichenden Analyse musealer Datenbestände 
                     2019","Ludwig-Maximilians-Universität München, Deutschland",../dhd_2019/TEI/KOHLE_Hubertus_Museum_Analytics__Ein_Online_Tool_zur_verglei.xml__1
138,179,"Museum Analytics: Ein Online-Tool zur vergleichenden Analyse musealer Datenbestände 
                     2019","Università di Bologna, Italien",../dhd_2019/TEI/KOHLE_Hubertus_Museum_Analytics__Ein_Online_Tool_zur_verglei.xml__2
60,180,"Museum Analytics: Ein Online-Tool zur vergleichenden Analyse musealer Datenbestände 
                     2019","Ludwig-Maximilians-Universität München, Deutschland",../dhd_2019/TEI/KOHLE_Hubertus_Museum_Analytics__Ein_Online_Tool_zur_verglei.xml__3
15,181,Eine Basis-Architektur für den Zugriff auf multimodale Korpora gesprochener Sprache 2019,"Institut für Deutsche Sprache, Mannheim, Deutschland",../dhd_2019/TEI/SCHMIDT_Thomas_Eine_Basis_Architektur_f_r_den_Zugriff_auf_mu.xml__0
15,182,Eine Basis-Architektur für den Zugriff auf multimodale Korpora gesprochener Sprache 2019,"Institut für Deutsche Sprache, Mannheim, Deutschland",../dhd_2019/TEI/SCHMIDT_Thomas_Eine_Basis_Architektur_f_r_den_Zugriff_auf_mu.xml__1
15,183,Eine Basis-Architektur für den Zugriff auf multimodale Korpora gesprochener Sprache 2019,"Institut für Deutsche Sprache, Mannheim, Deutschland",../dhd_2019/TEI/SCHMIDT_Thomas_Eine_Basis_Architektur_f_r_den_Zugriff_auf_mu.xml__2
15,184,Eine Basis-Architektur für den Zugriff auf multimodale Korpora gesprochener Sprache 2019,"Institut für Deutsche Sprache, Mannheim, Deutschland",../dhd_2019/TEI/SCHMIDT_Thomas_Eine_Basis_Architektur_f_r_den_Zugriff_auf_mu.xml__3
44,185,text2ddc meets Literature - Ein Verfahren für die Analyse und Visualisierung thematischer Makrostrukturen 2019,"Goethe University of Frankfurt, Deutschland",../dhd_2019/TEI/USLU_Tolga_text2ddc_meets_Literature___Ein_Verfahren_f_r_die.xml__0
44,186,text2ddc meets Literature - Ein Verfahren für die Analyse und Visualisierung thematischer Makrostrukturen 2019,"Goethe University of Frankfurt, Deutschland",../dhd_2019/TEI/USLU_Tolga_text2ddc_meets_Literature___Ein_Verfahren_f_r_die.xml__1
44,187,text2ddc meets Literature - Ein Verfahren für die Analyse und Visualisierung thematischer Makrostrukturen 2019,"Goethe University of Frankfurt, Deutschland",../dhd_2019/TEI/USLU_Tolga_text2ddc_meets_Literature___Ein_Verfahren_f_r_die.xml__2
